회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
429회,unknown,곽병우,,,경찰청치안상황관리관,곽병우는 미호천교 침수 및 오송 지역 긴급 신고 여러 건이 있었으나 현장 경찰이 일부 신고를 인지하지 못해 즉각 대응에 실패했다고 지적했다. 특히 07시 58분 신고에 대해 출동하지 않고 도착 처리만 한 점과 재난 상황 코드가 낮게 책정된 문제를 문제삼았다.
429회,lawmaker,권칠승,더불어민주당,국회 행정안전위원회,위원,"권칠승 위원은 정부조직 개편 과정에서 공직자 사기 진작과 인사 문제에 신경 써줄 것을 요청하며, 법안 대부분이 명칭 변경 중심임을 들어 졸속 개편 지적에 동의하지 않았다. 또한, 개정 법안의 세부 내용을 정리한 자료를 행안부가 국민에게 설명할 수 있도록 준비할 것을 제안했다."
429회,witness,김00,,,참고인,"김00은 참사 이후 생존자와 유가족에 대한 2차 가해, 지자체 간 피해자 수 파악 오류, 무단 의료정보 수집 등 행정적 문제를 지적하며 정신과 치료 지원의 실효성과 개인 정보 침해 문제를 강조했다. 또한 최고 책임자들의 진정성 없는 사과와 도의적 책임만을 언급하는 태도를 비판하며 진심 어린 사과를 요구했다."
429회,witness,김남균,,,참고인,김남균은 이동옥 부지사 임명이 이례적이며 윤심 개입 의혹이 있다고 지적했다. 2023년 7월 15일 괴산 침수 사고 당시 김영환 지사가 사망자 발생 사실을 인지했음에도 현장 대신 괴산으로 간 점을 문제 삼았다. 또한 사고 초기 상황이 관계자와 버스 기사들 사이에 이미 공유됐음에도 신속한 대응이 부족했다고 비판했다.
429회,lawmaker,김성회,더불어민주당,국회 행정안전위원회,위원,"김성회 의원은 마을기업 고용 인원이 극히 적어 공동체 회복에 미흡하며, 지방교부세 삭감과 지방재정 운용 문제에 대해 행안부의 책임 있는 진상조사와 명확한 답변을 요구했다. 또한, 인공지능 기반 관제 시스템 도입 지연과 지방자치단체의 과도한 부담 문제를 지적하며, 선거관리위원회의 부정선거 주장 대응 강화도 촉구했다."
429회,lawmaker,김영환,더불어민주당,국회 행정안전위원회,증인,"김영환은 오송 지하차도 참사에 대해 도지사로서 책임과 사과를 표명하며, 재난 대응 체계의 한계와 CCTV 관제 문제를 인정하고 개선 의지를 밝혔다. 유가족 지원을 위한 추모비 건립과 심리치료 지원을 약속하고, 관련 자료와 녹취록을 제출하며 투명한 진상규명을 강조했다. 또한, 감리단장 사망 사건에 대한 법적 책임 범위 문제를 언급하며 국회 증언 과정의 고압적 태도에 유감을 표했다."
429회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,위원,"모경종 위원은 정부조직법 개정 논의가 국민을 위한 협의 과정이며, 야당의 입법독재·위인설관·의대 정원 증원 우려는 동의할 수 없다고 반박했다. 정부조직법은 큰 틀을 정하는 법으로 세부 조직과 직제는 대통령령과 부처에서 조정하는 것이 합리적이라고 설명했다. 향후에도 야당과의 협의를 통해 지속적으로 논의를 발전시켜 나가길 요청했다."
429회,lawmaker,박덕흠,국민의힘,국회 행정안전위원회,위원,"박덕흠 의원은 지역사랑상품권 발행 지원 예산이 줄어들어 특히 재정자립도가 낮고 인구소멸 위기인 농촌 지역 지자체에 부담이 가중된다고 지적했다. 정부가 지방비 부담을 늘리면서 교부세 지원이 축소되는 문제를 개선하고, 인구감소지역에 대한 재정 지원 확대 방안을 보고할 것을 요청했다."
429회,witness,박상준,,,증인,박상준은 해당 날짜에 전화 통화가 없었다고 명확히 밝혔다. 추가 설명이나 문제 제기는 없었다.
429회,lawmaker,박수민,국민의힘,국회 행정안전위원회,위원,"박수민은 발언 기회를 요구하며, 표결은 진행되지만 발언 기회가 부족함을 문제 제기했다. 위원장에게 발언 기회를 달라고 요청했다."
429회,witness,박영빈,,,증인,"박영빈은 중대재해법 적용 첫 사례인 시민재해 치사 사건에 대해 지자체장의 안전보건 의무 이행과 재난 상황 대응 체계 미작동을 지적하며, 수사와 법리 검토가 면밀히 진행 중임을 설명했다. 주요 책임자 기소와 기소유예 처분 배경, 보고체계 미흡 문제도 언급하며, 현재 고검과 항고청에서 재검토 중임을 밝혔다."
429회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현은 반복되는 상황임을 지적하며, 문제 해결을 위해 표결 절차를 진행할 것을 요청했다."
429회,witness,박준규,,,증인,"박준규는 7월 1일 자로 재난안전실장에 부임해 신청 당시 상황은 알지 못하며, 자연재난과 팀장으로부터 관련 보고를 받았다고 설명했다. 재난 대응과 교육은 전반적으로 이루어졌고, 일부 부족한 점은 인정하나 철저히 대응했다고 답변했다. 또한, 재난 단계별로 수시 회의가 진행됐음을 강조했다."
429회,lawmaker,서범수,국민의힘,국회 행정안전위원회,위원,"서범수 위원은 황인수 국장의 마스크 착용 이유가 고의적 국회 모독이 아닌 신상 보호 때문임을 이해하며, 국가를 위해 헌신한 인물에 대한 과도한 처벌에 반대했다. 고발 대신 경고나 퇴장 조치로 충분하다고 보고, 협조 의사가 없음을 분명히 밝혔다. 또한 의사진행발언 기회를 요구하며 절차적 공정성을 강조했다."
429회,lawmaker,서범수,국민의힘,국회 행정안전위원회,위원장대리,"서범수 의원은 위원들의 질의 순서를 안내하고 증인 출석을 지시하며, 지사에게 신속한 조치를 요청했다. 회의 진행과 질의 질서 유지에 집중하였다."
429회,witness,성흔수,,,참고인,"성흔수는 임시제방 수위 상승에 따른 주민 대피 및 교통통제 필요성을 감리단장과 상황 공유하며 청주시와 충북도에 신속히 전파했다고 설명했다. 출근 전후로 관계기관에 여러 차례 연락하고 내부 카톡방을 통해 상황을 공유했으며, 도청과도 연락을 지속했다. 통화 기록과 대응 과정은 기억에 기반하며 일부 세부사항은 명확하지 않다고 답변했다."
429회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 2025년도 국정감사 참고인 1명 추가 출석 요구 안건을 간사 협의 후 상정했다. 이 안건은 이의 없이 가결되었으며, 이후 전체회의 정회 후 감사가 계속 진행되었다."
429회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 위원은 광주·제주 트라우마센터 인력 및 예산 증액과 국정자원 DR 구축 예산 반영을 요청하며, 스마트워크센터의 저조한 이용률에 따른 구조조정을 제안했다. 또한 소방청의 연기감지기 보급 산출 근거의 객관성 보완을 요구하고, 경찰청장직무대행에게 통일교 한학자 총재 관련 도박 자금 공소시효 및 가평 건물 횡령 사건의 철저한 수사와 특검 공조를 촉구했다."
429회,witness,양찬모,,,증인,"양찬모는 초기 급박한 상황에서 현장 정보 습득에 어려움이 있었고, 상황실에 CCTV 접근 권한이 없었다고 설명했다. 도로관리사업소에서 CCTV를 확보해 분석하는 데 시간이 지체된 점을 인정하며 미흡함을 사과했다."
429회,witness,염형철,,,참고인,"염형철은 사고 원인 조사와 관리 감독 부실, 특히 제방 붕괴와 홍수 취약성에 대한 정부와 관련 기관들의 책임 회피를 지적했다. 또한 정부의 구조적 은폐와 정치적 왜곡을 비판하며 환경부의 책임을 강조했다. 사고 이후 예산 확대된 제방 및 준설 사업에 대한 사후 조치도 요청했다."
429회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 의사진행발언 절차와 표결 중단 불가 원칙을 강조하며, 국회법에 따라 표결을 중간에 멈출 수 없음을 지적했다. 의사진행발언 시 질서 유지와 절차 준수를 촉구했다."
429회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤은 보호해야 할 대상을 명확히 보호할 것을 촉구하며, 이에 대한 표결을 요청하였다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 증인의 변장 문제와 신분 확인 절차를 강조하며, 국회 국정감사에서의 규칙 준수를 촉구했다. 또한 여야 모두가 변장 문제를 중단하고 질서 있는 회의 진행을 요청했다. 증인의 신분은 공개된 고위공직자임을 지적하며 불필요한 방해 행위를 비판했다."
429회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원장대리,"윤건영 위원은 검토보고 및 대체토론 순서를 안내하며, 경찰청의 국감 지적사항에 대한 자료 제출을 요청했다. 토론자들에게 시간 엄수를 당부하고 차례대로 발언을 진행했다."
429회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희는 표결을 신속히 진행할 것을 촉구하며, 다른 위원들의 의견도 존중하되 건의는 표결 후에 하라고 요청했다. 국회 절차를 무시하는 태도를 비판하며, 반대 의견이 없으니 조속한 결론을 요구했다."
429회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 표결 전에 건의사항을 공식적으로 발언할 기회를 달라고 요청했으나, 위원장이 마이크를 주지 않아 발언권이 제한된 점을 문제제기했다. 그는 자신의 양심의 자유와 의사진행권이 침해당했다고 주장하며 최소 30초 발언 시간을 요구했다."
429회,witness,이동옥,,,증인,"이동옥은 민정비서관으로서 부지사 인사 검증 등 일반적 업무 외에 특별감찰이나 부패 관련 업무를 수행하지 않았으며, 김영환 지사와의 접촉이나 관련 보고·지시도 없었다고 밝혔다. 부지사 후보 내정은 2022년부터 언론에 오르내렸고, 행안부에서 12월 초중순 연락을 받았으나 구체적 판단은 어렵다고 설명했다. 전임 부지사 시절 징계위원회 보류 건에 대해선 확인 후 조치하겠다고 답변했다."
429회,witness,이범석,,,증인,"이범석은 사고 수습과 심리치료비 지원을 청주시와 도가 분담하며 최대한 지원하겠다고 밝힘. 하천 공사 구간의 관리 책임은 금강유역청과 발주청에 있으며 청주시는 포괄적 관리 주체가 아니라고 설명. 또한, 피해 지원과 손해배상 문제에 대해 관계자들과 협의해 구체적 방안을 모색하겠다고 언급했다."
429회,witness,이상래,,,증인,"이상래는 기존 제방 절개는 부임 전 이루어진 사안이며, 환경청과 꾸준히 협의가 있었다고 주장했다. 발주청은 법령상 구체적 지휘·감독 권한이 없고, 시공사 책임임을 강조했다. 국가 잘못이 확인되면 배상은 당연하다고 밝혔다."
429회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 의원은 과거사 관련 예산 증액 필요성을 강조하며 장생탄광과 우키시마호 사건 지원에 정부 차원의 예산 지원을 요청했다. 또한, APEC 행사 경찰 지원의 열악한 환경을 지적하며 경찰의 책임 완수를 위한 예산·인력·장비 확충을 과감히 요구할 것을 당부했다."
