회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
376회,이개호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이개호 위원은 선관위의 선거구 획정안이 조정 최소화 원칙과 생활권 고려를 무시하고, 농산어촌 배려 규정을 위반했다고 비판하며, 도시 분구로 인한 농촌 지역구 과도한 조정을 문제 삼았다. 특히 전남과 강원도의 비현실적이고 광범위한 지역구 통폐합을 지적하며, 여야 합의에 따른 재검토와 반영을 촉구했다."
376회,이양수,lawmaker,새누리당,국회 행정안전위원회,위원,,"이양수 의원은 강원도 선거구 획정안이 생활권과 교통 여건을 무시한 ‘괴물 선거구’라며 강한 문제를 제기했다. 그는 지역 특성을 반영한 대안안을 제시하며, 전남과 강원의 선거구 재조정을 요청했다. 또한 선관위의 무책임한 행태가 강원도민의 선거 참여 의욕을 저해한다고 비판했다."
376회,이채익,lawmaker,새누리당,국회 행정안전위원회,위원,,이채익 의원은 획정위가 정치권과 충분한 소통 없이 일방적으로 선거구 획정을 진행해 지역 민원과 역사성 반영은 인정하나 급격한 조정이 지역에 충격을 줬다고 지적했다. 특히 서울 지역 의석 축소는 헌법상 평등 원칙에 반하며 국민 설득력이 부족하다고 비판했다. 또한 강원도 선거구 조정안은 도민 생활권을 고려한 합리적 방안으로 재의 요구에 반영할 것을 요청했다.
376회,장정숙,lawmaker,더불어민주당,국회 행정안전위원회,위원,,장정숙 위원은 이번 선거구 획정이 인구 기준만 기계적으로 적용해 지역 대표성과 농산어촌 배려가 전혀 반영되지 않은 졸속 결정이라 비판했다. 특히 전남과 강원도 등에서 대규모 선거구 변경이 이루어져 유권자 동의와 지역 특성을 무시했다고 지적했다. 공직선거법 위반 가능성을 언급하며 도시와 농촌에 차등 인구 기준 적용 등 대안 마련을 촉구했다.
376회,전혜숙,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"전혜숙 위원은 선거구획정안이 공직선거법의 인구 기준과 농산어촌 대표성 원칙을 위반해 지역 간 의석 불균형과 생활권 미반영 문제를 지적하며, 재적위원 3분의 2 찬성으로 재획정을 요구하는 안건을 상정·가결하였다. 위원들은 현장 의견을 반영한 개선을 촉구하며 선거구획정위의 노고를 인정하였으나, 합의 실패에 따른 문제점을 강조했다. 이후 재획정 요구서 자구 정리를 위원장에 위임하고, 추가 논의를 위해 다음 회의를 잠정적으로 예고하였다."
376회,홍익표,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"홍익표는 선관위가 시도별 정수 변경을 제한하고 2019년 1월 말 인구 기준을 자의적으로 해석해 인구등가성과 농산어촌 대표성을 훼손했다고 비판했다. 또한, 교통·생활권 등 행정구역 특성을 무시한 메가 선거구 획정도 문제로 지적하며, 이번 획정안이 법 조항을 정면 위반했다고 판단해 재의를 요청했다."
376회,김병관,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김병관 의원은 코로나19로 인해 자원봉사자 강사 등 비정규 노동자들의 수입이 끊긴 상황을 지적하며, 이들을 위한 지원 대책이 추경에 반영되지 않은 점을 문제 삼았다. 또한, 선거법상 기부행위 우려로 지방자치단체의 지원이 어려운 현실을 언급하며 행안부가 명확한 지침과 유권해석을 내려 지방자치단체가 재난예비비 등을 활용해 지원할 수 있도록 요청했다."
376회,김영호,lawmaker,새누리당,국회 행정안전위원회,위원,,"김영호는 대구 신천지 신도 명단 누락 의혹과 경찰 및 보건 당국의 명단 확보 현황을 질문했다. 대구시의 신천지 고발과 압수수색 후 검찰의 영장 불청구 이유를 묻고, 경찰의 영장 재청구 계획을 요청했다."
376회,민갑룡,government,,경찰,청장,경찰 청장,"민갑룡 발언은 신천지 관련 경찰 수사 진행 상황과 대구시와의 자료 불일치 문제를 설명하며, 질본과 협조해 실시간으로 확인 중임을 밝혔다. 고의성 여부 등 문제점에 대해 면밀히 조사하고, 불법 사실이 확인되면 법에 따라 엄정 조치 및 강제 수사도 검토하겠다고 강조했다. 또한 도로교통법 등 개정안 심의에 감사의 뜻을 표했다."
376회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,윤재옥 의원은 대구 코로나 대응을 위한 특교 지원이 기준 문제로 지연되고 있다며 부처 간 신속한 협조를 요청했다. 신천지 관련 미소재자 수사 현황과 전담반 규모를 경찰청장에게 질의하며 철저한 전수조사를 당부했다. 또한 특별재난지역 선포와 구급차 등 인력·장비 지원 강화를 촉구했다.
376회,이채익,lawmaker,새누리당,국회 행정안전위원회,위원,,"이채익 위원은 선거구획정안 도착이 어려울 경우 회의 일정 조정을 요청하며, 코로나 마스크 매점매석 문제 해결을 위해 행정안전부가 지역 행정조직과 협력해 배급체계를 적극 개선할 필요가 있다고 강조했다. 또한 국민들이 마스크 구입에 어려움을 겪고 있어 실질적 대책 마련을 촉구했다."
376회,이채익,lawmaker,새누리당,국회 행정안전위원회,위원장,,"이채익 위원은 어린이안전관리법과 도로교통법, 집회 및 시위법 개정안 심사 결과를 보고하며, 어린이 안전 강화와 통학버스 운영 범위 확대, 집회 금지 구역 설정 등의 내용을 포함한 통합 대안을 제안하였다. 법안들은 본회의 부의하지 않고 조정된 대안으로 처리할 것을 요청하였다."
376회,전혜숙,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"전혜숙 위원장은 376회 행정안전위원회에서 법안 심사 과정의 성실함을 강조하며 어린이안전관리법 등 24건 법안을 의결하고, 선거구 재획정안 논의 지연에 대해 신속한 처리를 요청하였다. 또한 마스크 유통 시스템의 투명성과 대구·경북 재난 지원 필요성을 언급하며 국민 협력과 홍보를 당부했다."
376회,진영,lawmaker,더불어민주당,국회 행정안전위원회,장관,,"진영 발언은 어린이안전관리법 의결에 감사하며, 방역 특교 요청은 지방자치단체에서 즉시 집행 중이나 복지부 예산 활용을 검토한다고 설명했다. 마스크 배분은 약국 중심으로 결정됐으나 지방자치단체 통한 배분 준비도 진행 중이며, 특별재난지역 선포 대신 감염병예방법에 따른 지원이 충분하다고 밝혔다. 또한, 확진자 이송에 소방 구급차를 적극 활용해 운송 문제는 없도록 관리하고 있다고 답변했다."
376회,홍익표,lawmaker,더불어민주당,국회 행정안전위원회,위원,,홍익표 의원은 회의 진행 중 정회를 요청하였다. 별도의 쟁점이나 문제제기는 포함되지 않았다.
376회,박영수,government,,중앙선거관리위원회,사무총장,중앙선거관리위원회 사무총장,박영수는 국회의원선거 선거구 획정 및 정치자금법 개정안 심의 의결에 감사의 뜻을 표했다. 40일 남은 21대 국회의원선거가 공정하고 완벽하게 관리될 수 있도록 최선을 다할 것을 약속했다. 위원장과 위원들의 의정활동에 대한 격려도 함께 전했다.
376회,전혜숙,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"전혜숙 위원장은 376회 임시회 행정안전위원회에서 선거구 재획정안과 관련한 공직선거법 및 정치자금법 일부개정법률안을 상정·의결하고, 비용추계 생략을 승인하였다. 두 법안은 선거구 획정안 반영과 관련 경과 조치 마련을 주요 내용으로 하며, 심사보고서 작성은 위원장에게 위임되었다. 중앙선거관리위원회 사무총장의 인사말 후 회의를 마무리하였다."
376회,鄭仁和,government,,,위원,위원,"鄭仁和 의원은 코로나 사태 대응에서 행안부가 마스크 공급을 지자체 이·통장 조직을 활용해 공평하게 배부할 방안을 검토할 것을 요청했다. 현재 약국 중심 판매로 취약계층이 마스크를 구하기 어렵고, 정부가 지자체 취약계층용 물량까지 독점하는 문제를 지적했다. 범정부 대책기구에서 현장 목소리를 반영해 공정한 배분 대책을 마련할 것을 촉구했다."
376회,강창일,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"강창일 의원은 지역사랑상품권의 실효성과 시급성에 의문을 제기하며, 유통업 등 근본 문제 해결이 우선임을 강조했다. 또한 제주도 사례를 들어 지원 형평성 문제를 지적하며, 전국적 시행과 지자체 간 협의를 통한 지원 방안 마련을 요청했다."
376회,권미혁,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"권미혁 의원은 1인 약국 인력난 해소를 위해 지자체 공무원의 지원을 요청하고, 코로나19로 인한 비대면 소비 증가에 맞춰 행안부가 지역사랑상품권의 온라인 사용 현황을 조사하고 온라인 결제 시스템 개선을 추진할 것을 제안했다. 또한 중기부와 협력해 지역 소상공인과 소비자를 연결하는 온라인 플랫폼 구축 필요성을 강조했다."
376회,김민기,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김민기 의원은 기부금 집행이 구조적 문제로 인해 지연되고 있으며, 현행법상 지자체가 직접 기부금을 받을 수 없어 유통 단계가 복잡하다고 지적했다. 고향사랑 기부금법 조속한 통과와 기부금 집행 절차 간소화, 능동적 기부금 활용 방안 연구를 요청했다. 이를 통해 신속하고 투명한 기부금 집행 체계 마련을 강조했다."
376회,김병관,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김병관 위원은 대구·경북 지역의 지역사랑상품권 미발행 문제와 정부의 세금 감면 대상이 협소해 중소기업 지원 확대가 필요함을 지적했다. 또한, 중소기업 대출 한도 확대와 재난문자 과잉 발송 정리, 코로나로 인한 선거사무실 폐쇄 시 대체 공간 마련 등 정부 차원의 적극적 검토와 조치를 요청했다."
376회,김영호,lawmaker,새누리당,국회 행정안전위원회,위원,,"김영호 의원은 대구·경북 지역에 대한 신속하고 과감한 국비 지원과 감염병 전문병원 추가 지정, 지역사랑상품권 발행 절차 간소화 등을 요청하며 코로나19 대응의 특수성을 고려할 것을 강조했다. 또한 재난문자 발송 권한 통일과 감염병 경계·심각 단계 시 일관된 정보 제공 필요성을 제기했다."
376회,김한정,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"김한정 위원은 코로나 상황 속에서 국민 불안 해소와 투표율 제고를 위해 투표소 방역 강화, 마스크 지급, 확진자 및 자가격리자 투표권 보장 방안(거소투표, 드라이브스루 투표 등) 검토를 요청했다. 선관위와의 협의를 통한 비상한 선거행정 준비도 강조하며, 관련 논의를 위한 선관위 출석을 제안했다."
