회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
421회,government,송원영,,경찰청반부패공공범죄수사,과장,"송원영은 보수 유튜버 등 배후 세력에 대해 초기 단계 수사를 진행 중이며, 증거 수집과 면밀한 검토를 약속했다. 관련 사실 확인 시 철저한 수사를 강조했다."
421회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 서부지법 폭동 사태를 법치주의 파괴이자 내란 사태로 규정하며, 엄정한 수사와 법적 책임을 촉구했다. 경찰의 대응 미흡과 배후 세력에 대한 철저한 수사 필요성을 강조하며, 폭력 재발 방지를 위한 강력한 대비태세 마련을 요청했다. 회의 진행 시 발언의 절제와 국민 신뢰 회복을 당부했다."
421회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 의원은 경찰의 과잉진압 주장과 시위대 훈방 약속 의혹을 제기하며, 내란 선동 혐의가 있는 전광훈 씨에 대한 엄정 수사와 극우 유튜버 단속을 촉구했다. 또한, 2030 세대 시위대 연계성 수사와 경찰의 초기 대응 부실을 지적하며 철저한 후속 조치를 요구했다."
421회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 서부지법 난입 폭동 사건을 내란수괴 윤석열과 극우 배후 세력의 집요한 선동에 의한 것으로 규정하며, 미국 사례처럼 배후 세력에 대한 철저한 수사와 엄벌을 촉구했다. 또한 국민의힘 일부 정치인들의 폭동 옹호 발언과 훈방 약속 의혹을 문제 삼아 경찰의 명확한 수사 의지를 요구했다."
421회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,위성곤 의원은 경찰과 여당이 법치주의와 민주공화국의 근간인 삼권분립을 침해하는 시위대를 제대로 단속하지 않고 오히려 과잉 대응 논란을 제기하는 등 책임을 회피한다고 비판했다. 특히 여당의 시위대 옹호 태도와 윤상현 의원의 발언이 시위대 월담을 부추겼다고 지적하며 엄정한 대처를 촉구했다.
421회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 서부지법 폭동 사건과 관련해 경찰과 여당 의원 간 내통 의혹 및 일부 정치인의 가짜뉴스·폭동 옹호 발언을 강력 비판하며, 경찰 지휘부의 책임과 철저한 수사 및 감찰을 촉구했다. 또한, 폭동 가담자 검거 현황과 극우 유튜버·전광훈 목사 등 배후 세력에 대한 엄정한 수사를 요구했다."
421회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원장대리,"윤건영 의원은 서부지법 경비 연장 요청과 최근 공권력 충돌 사건을 지적하며, 폭력 행위와 정치적 이용 중단을 촉구했다. 경찰청에 서면질의 답변 제출을 요청하고, 회의 종료를 선언했다."
421회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희 의원은 최근 사태를 명백한 폭동이자 내란으로 규정하며, 정부와 경찰의 대응이 미흡하다고 비판했다. 또한 사법권 도전과 폭동 선전·선동, 가짜뉴스 확산에 대한 신속하고 엄정한 수사를 촉구했다. 폭력 행위 두둔과 왜곡을 강력히 경계하며 공화국 정통성 수호를 강조했다."
421회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희 위원은 서부지법 대통령 구속영장 집행 과정에서 경찰의 허술한 경계와 안이한 대응을 강하게 비판하며, 공권력 무력화 행위는 절대 용납할 수 없다고 강조했다. 또한, 현직 대통령 수사와 사법 절차의 불공정성과 혼란을 지적하며 법원과 수사기관의 책임을 물었다. 경찰은 초기부터 엄정한 경계태세를 확립해 국민 안전과 법질서 유지를 강화해야 한다고 요청했다."
421회,lawmaker,이만희,국민의힘,국회 행정안전위원회,위원,"이만희 위원은 서울서부지법 난입 사태에 대해 폭력은 정당화될 수 없으나, 합법적 의견 표출과 시민 분노 원인도 살펴야 한다고 강조했다. 경찰의 대응 미흡과 지휘부 책임 문제를 지적하며, 난입 사태가 조직적 배후가 없음을 주장했다. 또한, 표현의 자유 억압 시도에 반대하며 정치적 이용 자제를 요청했다."
421회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 위원은 최근 법원 침탈 폭동 사태의 배후에 전광훈 등 선동 세력이 있다고 지적하며, 주동자 전원 엄정 구속과 배후 수사를 촉구했다. 또한, 평화적 집회인 ‘촛불행동’에 대한 과도한 압수수색과 수사 불균형 문제를 제기하며 경찰의 공정한 수사를 요구했다."
421회,lawmaker,이해식,더불어민주당,국회 행정안전위원회,위원,"이해식 의원은 1·19 법원 폭동을 내란으로 규정하며 배후 조직과 내란수괴 윤석열을 지목, 경찰의 철저한 수사와 엄정 대응을 촉구했다. 또한 주요 판사 및 정치인에 대한 선제적 경호 강화와 사이비 종교 및 정치권 인사의 문제점을 지적했다. 마지막으로 일부 정치인의 폭력 묵인 발언을 비판하며 엄중한 책임을 요구했다."
421회,unknown,이호영,,,경찰청장직무대행,"이호영 경찰청 차장은 1월 18~19일 서부지법 앞 대규모 불법 집회와 폭력 사태로 86명을 검거하고 엄정 수사 중임을 보고하며, 법치주의 도전으로 규정하고 재발 방지와 신변 보호 강화 계획을 밝혔다. 경찰은 과잉 대응을 부인하며, 채증 자료를 바탕으로 추가 불법행위자 추적과 엄벌을 약속했다. 또한, 관련 의혹에 대해 사실관계 확인 후 적절한 조치를 취하겠다고 답변했다."
421회,government,임정주,,경찰청경비,국장,"임정주는 시위대 차단이 주요도로 제한에 따른 조치였으며, 불법 상황 예방과 집회의 안전한 진행이 가장 중요하다고 강조했다."
421회,lawmaker,정동만,국민의힘,국회 행정안전위원회,위원,"정동만 위원은 최근 경찰과 시위대 충돌로 다수 부상자가 발생한 심각한 상황을 지적하며, 경찰의 집회 관리 및 경비 실패를 문제 삼았다. 그는 사전 차단과 엄정한 법 집행을 강조하며, 경찰 수뇌부의 책임 회피를 비판하고 재발 방지를 촉구했다."
421회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,"정춘생 위원은 내란 사태 당시 국회 출입 봉쇄와 포고령 해석에 대해 최현석 직무대행의 거짓말 의혹을 제기하며 인사 조치를 요구했다. 또한 사법부 침탈을 조직적 폭동으로 규정하고, 배후 세력인 극우 인사 및 정치권 연루 의혹에 대한 철저한 수사를 촉구했다. 김성훈 경호처 차장의 증거인멸 및 내란 가담 의혹에 대해 구속영장 재신청을 강력히 요구했다."
421회,lawmaker,조승환,국민의힘,국회 행정안전위원회,위원,"조승환 의원은 대통령 구속영장 발부에 따른 법원 난입 사건을 우발적 폭력행위로 보고, 단순 가담자 전원 구속은 부적절하다고 지적했다. 경찰의 현장 대응 매뉴얼과 재발방지 대책 보고를 요청하며, 내란 주장에는 동의하지 않고 과잉대응 문제에 대한 정치적 입장 변화를 비판했다."
421회,lawmaker,주진우,국민의힘,국회 행정안전위원회,서울특별시경찰청경비부장,"주진우는 당시 도심권에 다수 부대가 배치됐으나 대통령 실질심사 참여 계획에 따라 부대 이동이 급히 이루어졌고, 최대 48개 부대가 투입됐다고 설명했다. 19시 이후 특별한 불법 징후가 없었고, 밤 01시 40분경 현장대책회의에서 폭력행위 가능성을 예측하지 못해 13개 부대로 축소 대응했다고 밝혔다."
421회,lawmaker,채현일,더불어민주당,국회 행정안전위원회,위원,"채현일은 서울서부지법 폭동 사태를 법치주의 파괴와 윤석열 내란 선동 책임으로 규정하며, 최상목 권한대행의 공권력 미온 대응과 경찰의 국회 봉쇄 과정에서의 법률적 혼선 및 진실 규명을 촉구했다. 또한 경찰 지도부의 엄정하고 불편부당한 수사 필요성을 강조했다."
421회,unknown,최현석,,,서울특별시경찰청장직무대행,"최현석은 상황실에서 재봉쇄 전후로 김봉식 청장에게 신중한 대응을 여러 차례 요청했으나 청장의 무반응으로 공개적으로 문제 제기했다고 설명했다. 계엄 포고령은 11시 53분경에 확인되어 법적 검토가 어려웠으며, 자신이 위법 지시나 강요를 한 적 없음을 강조했다. 또한, 직무대리로서의 신뢰와 공직자로서의 정당성을 주장하며 억울함을 표명했다."
421회,lawmaker,한병도,더불어민주당,국회 행정안전위원회,위원,"한병도 위원은 폭동의 근본 원인을 계엄과 대통령의 강경 대응에서 찾으며, 법원·경찰 등 수사기관의 엄정 대응과 전원 구속 수사를 지지했다. 폭력 선동과 불법 행위에 대해 강력한 법적 조치와 신병 확보를 요청하고, 내란죄 적용도 적극 검토할 것을 촉구했다."
422회,government,고기동,,행정안전부,차관,"고기동은 인구감소지역 특례법과 지방채, 지방공기업 출자 등 법안 심사에 대해 정부안 수용과 자치단체 간 상호 합의 필요성을 강조했다. 농어촌유학, 빈집 활용, 개인정보 보호 등 관련 부처 의견과 신중 검토 사항을 설명하며 법안 완성도를 위해 협의를 요청했다. 또한 민간플랫폼 개인정보 관리와 지방재정 건전성 강화, 마을기업 법적 기반 마련의 중요성을 언급했다."
422회,lawmaker,김성회,더불어민주당,국회 행정안전위원회,위원,"김성회는 SH의 전국 사업 확대가 지방 도시공사의 자생력 약화와 중앙 집중화를 초래할 우려를 제기하며, 지방자치 활성화를 위해 자율권과 예산 권한 부여가 필요하다고 강조했다. 또한 정부의 중앙 통제 중심 접근이 지방정치 발전을 저해한다고 비판했다."
422회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현 의원은 인구감소지역 지원법안이 지자체의 재정 부담과 난개발, 내부 갈등을 초래하며 실효성이 부족하다고 비판하고, 지방소멸대응기금의 활용 방식을 인구 유출 방지 중심으로 개선할 것을 요청했다. 또한 고향사랑 기부제의 자율성과 지방자치단체장의 책임 강화를 강조하며, 중앙정부의 과도한 관리·감독에 반대했다. 국가 차원의 행정·재정 지원 확대와 지자체 의견 수렴을 통한 신중한 법안 추진을 제안했다."
422회,lawmaker,배준영,국민의힘,국회 행정안전위원회,위원,"배준영 의원은 인천시 행정구역 분리로 인한 추가 비용 지원 근거가 법에 누락된 점을 지적하며, 통합 시 지원이 있으면 분리 시에도 지원이 필요하다고 주장했다. 인천 특수 상황과 주민 찬성을 고려해 정부의 책임 있는 지원과 법적 근거 마련을 요청했다. 여야 공감대가 형성된 만큼 심도 있는 논의를 제안했다."
422회,government,서상우,,행정안전부회계제도,과장,"서상우는 공유재산법상 조례로 사용료 감면 시 최대 50% 제한이 있으나, 조례 개정 시 100% 감면도 가능해 과도한 특혜 우려를 지적했다. 대통령령으로 감면 한도를 설정하는 방안이 관리 측면에서 바람직하며, 일부 감면(전액 아님)이 적절하다고 제안했다."
422회,unknown,심연삼,,,인천광역시행정체제개편추진단장,"심연삼 단장은 인천시가 행안부와 협력 중이나 재정 여건이 열악해 자체 재원만으로는 청사 및 정보시스템 구축 비용 충당에 한계가 있다고 설명했다. 배준영·모경종 의원의 개정법률안에 감사하며, 정부 차원의 행정·재정 지원 근거 마련을 요청했다."
